,UMAP1,UMAP2,UMAP3,profile
7324,13.180635,9.306452,13.468482,5
7325,12.854048,8.334596,4.0359316,5
7326,12.856751,8.335295,4.0372987,5
7327,13.1547785,9.333271,13.491318,5
7328,13.008727,8.487243,4.1569495,5
7329,13.528689,8.835785,13.335636,5
7330,12.849905,8.329934,4.033166,5
7331,13.132035,9.350555,13.5117235,5
7332,13.015007,8.491757,4.1633043,5
7333,12.991384,8.472692,4.143204,5
7334,13.174806,9.310445,13.475584,5
7335,13.528157,8.8349,13.336177,5
7336,13.146773,10.443979,3.6784718,5
7337,13.174697,9.3168545,13.475677,5
7338,13.185984,9.300462,13.469673,5
7339,12.850737,8.3324175,4.035522,5
7340,12.852662,8.332689,4.035389,5
7341,12.868203,8.314327,4.0161705,5
7342,13.029817,8.506398,4.17637,5
7343,12.852262,8.33171,4.0348625,5
7344,11.930607,10.76113,4.142405,5
7345,12.856917,8.337395,4.03972,5
7346,13.168723,9.318287,13.481361,5
7347,12.605343,10.761488,3.7338464,5
7348,13.137143,9.342187,13.505625,5
7349,13.136313,9.34819,13.508695,5
7350,12.847833,8.326512,4.031618,5
7351,13.181046,9.291547,13.485567,5
7352,13.526311,8.838225,13.336784,5
7353,13.35064,9.292397,13.357362,5
7354,15.022761,8.315364,12.875143,5
7355,15.134747,8.403398,12.78626,5
7356,11.633022,16.481787,6.7045603,3
7357,11.629607,16.488249,6.7047296,3
7358,11.66451,16.490503,6.671817,3
7359,11.592302,16.516077,6.7442718,3
7360,15.669363,11.769672,11.587524,5
7361,6.7440233,17.156042,3.4327304,3
7362,6.7215185,17.128862,3.4578364,3
7363,6.6616087,16.873869,3.7873294,3
7364,7.6456532,18.556213,11.75785,3
7365,14.338995,9.789274,0.40417555,5
7366,1.3643082,8.343698,12.974908,5
7367,22.466578,13.458869,15.866728,5
7368,15.704298,11.171306,11.79121,5
7369,11.061098,16.802519,7.312138,3
7370,13.646423,8.69179,13.298755,5
7371,12.880558,9.580306,13.663612,5
7372,13.585582,8.766695,13.318816,5
7373,12.54123,10.6609335,3.7604685,5
7374,15.545487,11.605358,11.475347,5
7375,13.02082,8.497468,4.1674194,5
7376,12.996951,8.4830475,4.1448674,5
7377,13.014023,8.491943,4.162584,5
7378,13.182632,10.5014515,3.6839526,5
7379,13.018129,8.494857,4.1659155,5
7380,13.025022,8.505894,4.1725826,5
7381,13.998424,11.30905,3.6852682,5
7382,13.523839,8.839776,13.338044,5
7383,13.168854,9.317282,13.480526,5
7384,12.838858,8.315315,4.0211515,5
7385,12.85446,8.332268,4.036017,5
7386,12.853121,8.331208,4.033505,5
7387,13.1734915,9.316042,13.475418,5
7388,13.130484,9.352342,13.513156,5
7389,13.527913,8.845563,13.334435,5
7390,13.153459,9.337895,13.493699,5
7391,13.529145,8.834752,13.335422,5
7392,13.17204,9.314759,13.476647,5
7393,13.750598,8.582543,13.269368,5
7394,12.983648,9.467148,13.606894,5
7395,13.173908,9.313289,13.476968,5
7396,15.636289,11.3070755,11.683947,5
7397,12.29687,9.879651,14.053953,5
7398,11.086696,16.778767,7.287448,3
7399,12.488814,9.870851,13.882576,5
7400,15.404196,10.879914,11.957447,5
7401,12.559731,9.914348,13.812287,5
7402,12.496298,9.903528,13.877536,5
7403,12.55008,9.901238,13.82566,5
7404,12.507232,9.91618,13.865105,5
7405,12.396738,9.762359,13.985248,5
7406,12.576355,9.935104,13.795373,5
7407,12.504788,9.881096,13.859079,5
7408,12.518091,9.875993,13.850013,5
7409,10.438096,14.134698,12.314342,5
7410,12.549482,9.927198,13.8222,5
7411,12.594129,9.900629,13.78938,5
7412,9.74494,12.25694,10.053194,5
7413,12.538237,9.886917,13.835569,5
7414,9.293628,11.881586,10.030241,5
7415,12.566085,9.889998,13.811212,5
7416,12.466763,9.870098,13.903305,5
7417,14.28444,9.280653,12.927205,5
7418,12.512554,9.889768,13.858754,5
7419,12.301312,9.87987,14.050099,5
7420,7.541906,15.300819,9.760959,3
7421,11.086944,16.780954,7.290701,3
7422,11.081545,16.785868,7.2922926,3
7423,7.5335283,15.264267,9.759095,3
7424,11.077288,16.788202,7.2984014,3
7425,11.087594,16.781744,7.2883086,3
7426,11.082257,16.785336,7.293035,3
7427,11.0828905,16.78469,7.2933726,3
7428,11.090726,16.778963,7.2850823,3
7429,11.093259,16.780313,7.282344,3
7430,10.440875,14.123164,12.310017,5
7431,10.445195,14.147237,12.320303,5
7432,11.0721445,16.792393,7.3029428,3
7433,11.074605,16.789463,7.29939,3
7434,10.327584,13.75219,12.024682,5
7435,11.102293,16.763557,7.2706785,3
7436,15.722212,1.8375738,2.9348774,5
7437,1.3824075,8.326139,12.992477,5
7438,3.1461945,7.3388805,13.81788,5
7439,20.289629,1.9065282,13.715436,5
7440,22.335196,13.595023,15.560599,5
7441,22.332922,13.597234,15.5641575,5
7442,22.420351,13.50166,15.915315,5
7443,22.518536,13.410652,15.666147,5
7444,20.289698,1.9064463,13.71553,5
7445,6.086698,11.890117,17.99159,5
7446,3.146487,7.338691,13.818026,5
7447,22.523304,13.405968,15.662718,5
7448,22.454819,13.468104,15.898645,5
7449,22.527645,13.401611,15.670148,5
7450,3.1464407,7.3387346,13.817998,5
7451,22.462091,13.461151,15.887126,5
7452,22.514698,13.414432,15.663534,5
7453,22.531858,13.397341,15.669172,5
7454,22.452736,13.470281,15.892476,5
7455,15.726695,1.8319252,2.9404745,5
7456,22.422626,13.499724,15.901884,5
7457,22.422495,13.499335,15.927584,5
7458,22.528547,13.400733,15.669882,5
7459,22.536808,13.392647,15.665677,5
7460,22.332876,13.597525,15.554635,5
7461,22.528622,13.400701,15.669489,5
7462,22.333359,13.597059,15.553759,5
7463,6.0982757,11.968683,18.235214,5
7464,1.3731458,8.337979,12.98197,5
7465,1.397573,8.309996,13.00752,5
7466,22.324446,13.605934,15.545452,5
7467,22.502607,13.426033,15.650644,5
7468,1.3644366,8.344316,12.97481,5
7469,3.146557,7.338648,13.818062,5
7470,6.1257443,11.930725,18.000422,5
7471,22.411592,13.510211,15.933855,5
7472,1.3708686,8.337991,12.980987,5
7473,1.5124574,8.088022,13.173581,5
7474,22.498339,13.43161,15.651513,5
7475,22.452572,13.470201,15.89673,5
7476,1.388195,8.319437,12.998715,5
7477,1.3849725,8.320611,12.995797,5
7478,5.9722095,11.860401,18.212912,5
7479,15.699612,1.8591001,2.9132714,5
7480,1.5324817,8.065595,13.194563,5
7481,3.1466212,7.3386135,13.818064,5
7482,3.1465874,7.338634,13.818044,5
7483,22.458557,13.464532,15.894829,5
7484,3.146638,7.338545,13.8181095,5
7485,22.457237,13.465537,15.905011,5
7486,22.52506,13.404308,15.670678,5
7487,22.515207,13.413987,15.686978,5
7488,1.3444948,8.3627205,12.955818,5
7489,1.387913,8.318041,12.998601,5
7490,22.447296,13.474921,15.917229,5
7491,22.550373,13.378941,15.6815195,5
7492,1.3760121,8.33389,12.985195,5
7493,1.3601174,8.349427,12.969954,5
7494,15.741975,1.8158027,2.957476,5
7495,1.3910036,8.316995,12.999927,5
7496,3.1466987,7.338565,13.818035,5
7497,22.436,13.486058,15.923526,5
7498,22.424423,13.497759,15.915148,5
7499,22.454372,13.46819,15.89136,5
7500,22.340866,13.5895815,15.55067,5
7501,6.137528,12.010884,18.323425,5
7502,6.080358,11.957146,18.230648,5
7503,20.290276,1.9059252,13.715939,5
7504,6.1385856,12.013277,18.335463,5
7505,22.511583,13.4177685,15.663235,5
7506,6.1358624,11.942086,18.00477,5
7507,5.9466777,11.7480345,18.03831,5
7508,6.1012263,11.970731,18.23447,5
7509,5.946491,11.75066,18.042238,5
7510,20.289364,1.9067843,13.715203,5
7511,6.152395,12.018629,18.259758,5
7512,1.3676476,8.340668,12.977688,5
7513,6.128839,11.932003,17.999374,5
7514,22.510761,13.417743,15.713546,5
7515,20.292328,1.9039363,13.717654,5
7516,15.736094,1.8222713,2.9503868,5
7517,6.2243037,12.079569,18.235298,5
7518,5.9696164,11.862888,18.231194,5
7519,22.464705,13.458796,15.8683195,5
7520,22.419565,13.502223,15.928624,5
7521,1.3065529,8.403674,12.916261,5
7522,22.35112,13.579185,15.56737,5
7523,6.173332,12.039151,18.26756,5
7524,6.1199765,11.996847,18.348158,5
7525,6.171002,12.032746,18.29761,5
7526,6.072746,11.945016,18.238333,5
7527,3.146545,7.338641,13.818053,5
7528,5.9641337,11.855161,18.215502,5
7529,1.5281054,8.069658,13.19027,5
7530,15.734087,1.8243638,2.948065,5
7531,22.511347,13.417787,15.693254,5
7532,22.41658,13.50492,15.940613,5
7533,1.5280238,8.0727215,13.189093,5
7534,1.318431,8.384789,12.931794,5
7535,1.5282818,8.069872,13.1908045,5
7536,1.3139447,8.393894,12.925269,5
7537,15.7370205,1.8212843,2.9514241,5
7538,15.740087,1.8179861,2.9553058,5
7539,22.340464,13.590011,15.554335,5
7540,20.290112,1.9060887,13.7157545,5
7541,15.753693,1.8040943,2.969147,5
7542,6.141493,12.013221,18.31781,5
7543,1.2984489,8.406986,12.910833,5
7544,6.1331863,12.007936,18.328485,5
7545,1.3280042,8.38113,12.938793,5
7546,6.141611,12.015177,18.324083,5
7547,1.3965878,8.314529,13.006735,5
7548,15.7323885,1.8259765,2.9464288,5
7549,5.937158,11.740726,18.042013,5
7550,6.214839,12.07981,18.244387,5
7551,6.126709,11.926771,17.981155,5
7552,1.3177949,8.37921,12.931435,5
7553,6.1313376,11.936136,17.998886,5
7554,22.409174,13.51216,15.949134,5
7555,6.105903,11.980649,18.315382,5
7556,6.164741,12.025412,18.290401,5
7557,6.1080766,11.981433,18.30634,5
7558,15.732595,1.8260266,2.9463093,5
7559,22.447613,13.476738,15.8421955,5
7560,1.3267093,8.382133,12.937504,5
7561,1.3863035,8.322776,12.996893,5
7562,5.9557776,11.850722,18.2259,5
7563,1.3668753,8.344071,12.976827,5
7564,6.0895,11.961871,18.232306,5
7565,20.288347,1.9078146,13.71411,5
7566,22.53308,13.396514,15.652014,5
7567,1.5344934,8.063079,13.199088,5
7568,15.740611,1.8174028,2.9556146,5
7569,5.951415,11.75498,18.042633,5
7570,22.506645,13.42283,15.67969,5
7571,6.130257,11.935022,17.99686,5
7572,22.529861,13.399047,15.695059,5
7573,15.734745,1.8236451,2.9488604,5
7574,6.173337,12.044294,18.27365,5
7575,22.505981,13.423213,15.657115,5
7576,1.3349167,8.37248,12.946424,5
7577,5.948026,11.75088,18.04269,5
7578,6.0745296,11.947486,18.244812,5
7579,5.9719687,11.866191,18.234844,5
7580,15.746175,1.8113694,2.9625556,5
7581,1.3893279,8.312824,13.001623,5
7582,6.128636,12.004022,18.342663,5
7583,22.409555,13.512492,15.926571,5
7584,15.733323,1.8251557,2.9472516,5
7585,15.725774,1.8326225,2.9397151,5
7586,6.1301503,12.010617,18.37163,5
7587,1.5366918,8.054712,13.202525,5
7588,6.0882754,11.962084,18.248104,5
7589,22.34235,13.587817,15.5603285,5
7590,1.3130784,8.391682,12.925502,5
7591,22.346878,13.583419,15.57373,5
7592,15.734141,1.8242487,2.9482105,5
7593,6.1286516,11.997978,18.306946,5
7594,22.455566,13.4675865,15.89477,5
7595,22.529568,13.399445,15.693205,5
7596,6.149876,12.016402,18.271568,5
7597,22.534262,13.395164,15.678835,5
7598,6.173586,12.0444765,18.282297,5
7599,20.289724,1.9064523,13.71544,5
7600,6.1203494,11.995846,18.337486,5
7601,22.528902,13.400537,15.668075,5
7602,22.345253,13.585229,15.557273,5
7603,22.333942,13.596565,15.549539,5
7604,15.743234,1.81423,2.9596543,5
7605,6.11844,11.994077,18.340246,5
7606,1.3041356,8.405918,12.913995,5
7607,15.725259,1.8330501,2.9394293,5
7608,1.2972847,8.412422,12.907423,5
7609,15.734033,1.8243121,2.948164,5
7610,1.3916625,8.318587,13.002208,5
7611,1.3779502,8.333983,12.985611,5
7612,15.735817,1.8226236,2.9499102,5
7613,1.2677429,8.438287,12.880249,5
7614,20.290129,1.9060664,13.715773,5
7615,3.1467671,7.3385115,13.818129,5
7616,15.73354,1.8248531,2.9475222,5
7617,15.733164,1.8252782,2.9471478,5
7618,1.3055024,8.404522,12.915481,5
7619,1.3029122,8.406785,12.9131,5
7620,1.325339,8.380945,12.937836,5
7621,1.3209393,8.38247,12.935701,5
7622,6.094624,11.969559,18.324284,5
7623,6.180553,12.046514,18.27229,5
7624,6.132746,12.008354,18.333914,5
7625,1.2922659,8.417722,12.902194,5
7626,1.5266175,8.0711775,13.189522,5
7627,1.5327893,8.063835,13.194419,5
7628,1.2862232,8.422813,12.89717,5
7629,6.1482315,12.019384,18.303032,5
7630,1.5172627,8.085717,13.177274,5
7631,20.287054,1.9090728,13.713045,5
7632,5.9624453,11.768691,18.061573,5
7633,15.740468,1.8174702,2.9558008,5
7634,22.521973,13.407561,15.655105,5
7635,1.3069937,8.39696,12.920287,5
7636,1.5276818,8.0713825,13.189044,5
7637,1.3123343,8.39366,12.924767,5
7638,6.1835904,12.047808,18.283268,5
7639,1.3185227,8.385997,12.931791,5
7640,1.3014342,8.405261,12.913721,5
7641,6.1435633,11.9495325,17.999249,5
7642,22.50995,13.419319,15.660137,5
7643,1.3155214,8.387687,12.92918,5
7644,6.2418785,12.108227,18.235535,5
7645,6.2226186,12.087164,18.252972,5
7646,6.1000066,11.971808,18.247808,5
7647,1.3423628,8.365352,12.953786,5
7648,6.1758814,12.038726,18.2578,5
7649,6.128749,11.933915,18.002796,5
7650,5.958708,11.861544,18.243233,5
7651,22.526346,13.403065,15.665775,5
7652,6.121312,11.996454,18.332615,5
7653,1.3857634,8.319763,12.996694,5
7654,5.964405,11.857368,18.222277,5
7655,20.287748,1.9084078,13.7135725,5
7656,6.134904,12.009363,18.327477,5
7657,15.737453,1.8208407,2.9518304,5
7658,22.352243,13.578273,15.557418,5
7659,20.295752,1.9003901,13.7215805,5
7660,20.286644,1.9094882,13.712662,5
7661,15.708897,1.8494937,2.9228492,5
7662,20.277142,1.9190006,13.704039,5
7663,5.9391327,11.73888,18.036356,5
7664,6.093583,11.965175,18.236925,5
7665,1.5288138,8.070051,13.189928,5
7666,6.7150292,17.135244,3.4502213,3
7667,6.6450515,17.310604,3.2625086,3
7668,6.724866,17.129908,3.4551892,3
7669,-3.4030929,-14.357363,-9.85681,1
7670,-10.930315,14.008015,9.8891735,3
7671,-12.1905985,8.067289,-4.2182217,1
7672,-15.196755,18.050701,10.903986,3
7673,0.96981585,0.74679106,-8.684038,1
7674,-15.267497,18.12146,10.832825,3
7675,-16.219671,-3.711097,8.1859865,1
7676,19.596537,23.735447,18.19677,5
7677,-3.9445624,2.443831,-6.789127,1
7678,-12.458323,-1.0159174,7.343769,1
7679,-12.177726,8.079876,-4.2384043,1
7680,16.480236,32.05811,-0.5113367,0
7681,2.4755578,2.9526072,-17.511765,1
7682,-15.210107,18.06407,10.890367,3
7683,1.5191488,-19.266693,-1.8052949,1
7684,-16.220432,-3.7103267,8.185196,1
7685,16.968777,31.919306,-0.5970074,0
7686,16.874792,32.033695,-0.40234658,0
7687,15.468647,7.0799227,-13.814115,5
7688,17.067066,32.429016,-0.4271151,0
7689,0.9689144,0.74590474,-8.685042,1
7690,16.98644,31.83231,-0.39473313,0
7691,16.604368,32.27764,-0.25101274,0
7692,17.11343,32.05889,-0.39772528,0
7693,17.05421,32.427025,-0.42606574,0
7694,16.861538,32.3061,-0.19958083,0
7695,1.462781,-19.259806,-1.749268,1
7696,2.4175532,2.965882,-17.453743,1
7697,16.976982,31.96205,-0.2634962,0
7698,16.783876,32.051044,-0.5064931,0
7699,16.611393,32.264782,-0.22157001,0
7700,16.724548,31.949362,-0.6234519,0
7701,-10.017737,-14.365079,4.2826905,1
7702,17.19925,31.957325,-0.18958588,0
7703,16.695127,32.20105,-0.43770066,0
7704,-16.201576,-3.7291837,8.204065,1
7705,2.435101,2.9872553,-17.47129,1
7706,16.526472,32.111088,-0.47659725,0
7707,16.699543,31.942305,-0.31627774,0
7708,16.782053,31.993103,-0.18777703,0
7709,17.145454,32.09427,-0.42198664,0
7710,17.057346,32.437683,-0.4338601,0
7711,16.876724,32.17545,-0.51681465,0
7712,16.807007,31.71062,-0.07069059,0
7713,16.628366,31.963928,-0.23028299,0
7714,-15.207966,18.061926,10.892737,3
7715,7.957012,18.19867,11.755628,3
7716,10.308661,14.710232,12.556908,5
7717,7.9629035,18.192451,11.755809,3
7718,10.284403,14.72503,12.580885,5
7719,9.5555935,12.43809,11.128927,5
7720,10.427422,14.166003,12.318052,5
7721,9.477481,12.443506,10.766157,5
7722,10.426678,14.151264,12.310132,5
7723,9.511881,12.399114,11.12201,5
7724,9.685073,12.19193,10.048086,5
7725,7.3668633,16.220625,9.880983,3
7726,15.842841,10.989012,11.909185,5
7727,9.689017,12.571275,11.083735,5
7728,9.479216,12.436848,10.844182,5
7729,9.5237055,12.334917,10.52439,5
7730,9.69237,12.572539,11.073172,5
7731,9.517463,12.3917055,11.190146,5
7732,9.482084,12.429832,10.878118,5
7733,9.481393,12.433303,10.841225,5
7734,9.512253,12.335311,10.553126,5
7735,9.279938,11.8791895,10.012964,5
7736,9.533468,12.408078,11.197412,5
7737,9.693371,12.5727825,11.080421,5
7738,9.33137,11.92668,10.102335,5
7739,1.3594217,8.348443,12.970161,5
7740,1.5225017,8.081494,13.1818905,5
7741,3.1466358,7.338571,13.818104,5
7742,22.338888,13.591532,15.55648,5
7743,22.341488,13.58898,15.549147,5
7744,6.19675,12.076488,18.274355,5
7745,22.468851,13.454036,15.918597,5
7746,3.1465712,7.338612,13.818097,5
7747,1.4002364,8.3035,13.012269,5
7748,1.3985317,8.308834,13.009482,5
7749,22.33826,13.591832,15.570189,5
7750,22.335958,13.594459,15.557461,5
7751,3.1467433,7.338517,13.818087,5
7752,22.33124,13.598459,15.58054,5
7753,22.50388,13.425381,15.693105,5
7754,5.967199,11.867698,18.235085,5
7755,22.456001,13.466837,15.90495,5
7756,1.3687856,8.340978,12.979009,5
7757,1.5354967,8.058731,13.199946,5
7758,20.28973,1.906464,13.715402,5
7759,1.3712585,8.340686,12.980981,5
7760,1.3865675,8.329159,12.995709,5
7761,6.7036242,17.136791,3.448763,3
7762,6.64758,17.31676,3.2539215,3
7763,6.6834846,17.349014,3.2222414,3
7764,6.8230386,17.255404,3.3338072,3
7765,5.1446323,17.585817,3.0652454,3
7766,6.666888,16.864328,3.7932646,3
7767,6.668866,17.173412,3.4085422,3
7768,5.422349,18.762045,10.048235,3
7769,7.820422,18.345816,11.746115,3
7770,7.646725,18.555079,11.7575865,3
7771,7.6449003,18.557053,11.757573,3
7772,7.632926,18.569633,11.758832,3
7773,5.473244,18.707682,10.103366,3
7774,7.9644303,18.191368,11.755967,3
7775,26.075592,9.417217,5.48286,5
7776,6.038028,20.03657,11.4452915,3
7777,13.727776,9.562854,3.1637661,5
7778,5.2955146,18.9255,9.941953,3
7779,14.559837,9.586291,0.45727232,5
7780,3.9989657,19.92325,8.667388,3
7781,14.359172,9.770172,0.41365805,5
7782,15.961136,9.072697,4.0206633,5
7783,5.0486107,17.459013,3.183971,3
7784,7.8106494,18.357218,11.745142,3
7785,5.4204025,18.763992,10.046029,3
7786,6.6156883,16.835472,3.8327813,3
7787,7.639606,18.563713,11.757887,3
7788,7.958192,18.197353,11.755564,3
7789,7.9540453,18.201973,11.755378,3
7790,10.377573,14.640121,12.488933,5
7791,6.817561,17.249725,3.3432975,3
7792,7.8976545,18.262447,11.75074,3
7793,7.959833,18.1955,11.755523,3
7794,10.351321,14.680278,12.527372,5
7795,26.075045,9.416692,5.482298,5
7796,7.8919992,18.26842,11.750397,3
7797,10.386001,14.657597,12.500714,5
7798,6.699764,16.9609,3.6801162,3
7799,7.961136,18.194466,11.755772,3
7800,-3.4411864,10.827743,6.013799,3
7801,19.590738,23.730717,18.187164,5
7802,15.08085,8.435627,12.779154,5
7803,13.129081,9.345023,13.509293,5
7804,12.851192,8.328433,4.0315228,5
7805,12.609115,10.739093,3.7425299,5
7806,14.676971,8.886222,12.830467,5
7807,12.89051,8.371155,4.0661054,5
7808,13.158805,9.326248,13.48982,5
7809,12.843958,8.340733,4.0440054,5
7810,13.1703615,9.315445,13.479449,5
7811,15.153849,8.466574,12.727528,5
7812,12.3039,9.881165,14.047183,5
7813,6.6664095,16.87576,3.785356,3
7814,7.953568,18.20254,11.75554,3
7815,26.065145,9.40153,5.497121,5
7816,10.389046,14.622549,12.466344,5
7817,10.359602,14.556351,12.408946,5
7818,10.291832,14.72033,12.572404,5
7819,10.376391,14.643233,12.489221,5
7820,10.369812,14.6440325,12.494366,5
7821,10.373263,14.643445,12.491208,5
7822,10.374359,14.650609,12.493077,5
7823,10.319183,14.531791,12.394298,5
7824,10.3681345,14.6358,12.493637,5
7825,21.000055,14.754377,3.6711612,5
7826,15.947406,9.088336,4.041081,5
7827,9.27226,11.863134,10.006547,5
7828,12.298229,9.883088,14.0512,5
7829,11.630676,16.484554,6.7039795,3
7830,14.295992,9.248079,12.936832,5
7831,10.321484,13.765551,12.024645,5
7832,13.5332,8.828644,13.334067,5
7833,10.321556,13.76674,12.02538,5
7834,12.981735,9.472979,13.607034,5
7835,9.365941,12.488052,9.985407,5
7836,14.579566,8.850364,12.879592,5
7837,15.803432,12.839156,12.090822,5
7838,9.36606,12.4872055,9.987673,5
7839,13.322608,9.2986765,13.377731,5
7840,12.851384,8.335331,4.0379,5
7841,13.183696,9.298255,13.468335,5
7842,12.668505,10.292892,3.7112832,5
7843,12.851277,8.33193,4.0357857,5
7844,13.017324,8.494757,4.160433,5
7845,13.020915,8.494163,4.1684017,5
7846,12.841865,8.321001,4.025429,5
7847,12.885305,8.366964,4.0612793,5
7848,13.163919,9.326377,13.485112,5
7849,12.850285,8.328054,4.031407,5
7850,11.929074,10.76597,4.1466994,5
7851,11.923854,10.768509,4.1496634,5
7852,13.120931,9.358276,13.520856,5
7853,12.837468,8.415224,4.089194,5
7854,7.4720583,15.220211,9.823824,3
7855,15.1088,8.473521,12.728219,5
7856,10.425618,14.147364,12.308565,5
7857,12.284375,9.881901,14.06416,5
7858,14.3130455,9.265392,12.932325,5
7859,14.661182,8.898354,12.836328,5
7860,14.656038,8.905286,12.83697,5
7861,14.774037,8.796463,12.811995,5
7862,13.322718,9.302405,13.377658,5
7863,15.340115,10.815393,12.002501,5
7864,12.852548,8.330733,4.032227,5
7865,12.852397,8.332163,4.035549,5
7866,13.17446,9.333154,13.47886,5
7867,13.52831,8.835806,13.336022,5
7868,13.128989,9.359848,13.517657,5
7869,13.542919,8.820444,13.325514,5
7870,13.014758,8.49089,4.1629987,5
7871,13.168632,9.323592,13.479558,5
7872,13.183121,9.306685,13.465847,5
7873,10.4379635,14.126182,12.309886,5
7874,13.182436,9.313106,13.468872,5
7875,13.346382,9.283216,13.36603,5
7876,13.126339,9.353555,13.516054,5
7877,13.043959,9.4293165,13.564327,5
7878,15.019102,8.318388,12.8750105,5
7879,12.850304,8.332398,4.0361104,5
7880,11.0737915,16.790968,7.3007846,3
7881,11.659449,16.47581,6.674732,3
7882,26.077705,9.419198,5.485412,5
7883,5.54563,16.550596,4.3038406,3
7884,26.078186,9.419695,5.4853864,5
7885,6.8018675,17.251791,3.3362179,3
7886,6.6586833,16.880634,3.7806494,3
7887,6.7106285,17.131424,3.454279,3
7888,21.30726,14.639375,3.8973563,5
7889,26.077747,9.4191675,5.4849114,5
7890,6.669884,16.877079,3.786397,3
7891,26.077417,9.418871,5.484696,5
7892,6.664267,16.872076,3.790768,3
7893,6.654852,17.34531,3.2245681,3
7894,26.082935,9.424413,5.4903846,5
7895,5.8411984,19.741224,10.944732,3
7896,7.901061,18.258337,11.749145,3
7897,6.675278,17.330631,3.2415247,3
7898,14.505366,9.567677,1.088858,5
7899,14.503077,9.570333,1.090115,5
7900,6.820172,17.25069,3.3379352,3
7901,26.078066,9.419495,5.48535,5
7902,10.300402,14.7164345,12.5657215,5
7903,17.09829,12.443776,2.290911,5
7904,20.996563,14.766335,3.664561,5
7905,17.098255,12.443763,2.290943,5
7906,26.078289,9.419738,5.485481,5
7907,14.353203,9.776002,0.41032988,5
7908,20.968891,14.711995,3.6474116,5
7909,17.098202,12.44372,2.2909782,5
7910,21.083963,14.72824,3.737842,5
7911,10.277137,14.730011,12.586608,5
7912,7.9509673,18.204535,11.754556,3
7913,7.9613657,18.19442,11.755587,3
7914,9.687318,12.348671,10.341668,5
7915,9.311411,11.909523,10.087105,5
7916,14.186497,11.466197,3.6917536,5
7917,7.977589,18.176966,11.757264,3
7918,15.618683,11.709262,11.542622,5
7919,13.171714,9.3169155,13.478002,5
7920,13.524396,8.841617,13.336119,5
7921,13.168527,9.318016,13.480616,5
7922,13.200017,9.289166,13.45128,5
7923,12.934956,9.529609,13.636258,5
7924,14.3,9.278067,12.921494,5
7925,14.296467,9.279942,12.921606,5
7926,12.500954,9.918602,13.871662,5
7927,12.491751,9.853272,13.888475,5
7928,15.711681,11.160571,11.798037,5
7929,15.707814,11.168999,11.792339,5
7930,15.7005825,11.180609,11.786308,5
7931,15.847413,11.003918,11.88866,5
7932,15.694953,11.188544,11.783962,5
7933,15.71287,11.161285,11.796875,5
7934,10.441502,14.127504,12.313228,5
7935,9.5637045,12.44765,11.169044,5
7936,11.088619,16.777369,7.293634,3
7937,11.581971,16.524939,6.7544794,3
7938,6.1075892,11.9866295,18.365055,5
7939,15.736028,1.8225477,2.9497294,5
7940,11.939109,10.751044,4.133582,5
7941,15.823885,10.993425,11.894531,5
7942,11.574816,16.530922,6.7620435,3
7943,15.613709,11.709782,11.538406,5
7944,15.843363,11.001676,11.903836,5
7945,15.64589,11.669437,11.588779,5
7946,15.651694,11.736552,11.577189,5
7947,15.667713,11.241224,11.748708,5
7948,15.849373,10.9781,11.912743,5
7949,15.617135,11.695051,11.545512,5
7950,4.028396,19.880331,8.664541,3
7951,14.503638,9.569339,1.0955626,5
7952,10.38887,14.642699,12.481385,5
7953,10.379745,14.647812,12.487055,5
7954,9.512339,12.458505,10.801273,5
7955,14.091768,8.008149,13.176776,5
7956,14.18504,7.98557,13.110485,5
7957,10.360753,14.647494,12.499171,5
7958,4.1283054,19.405724,8.741044,3
7959,10.349944,14.565495,12.414147,5
7960,10.287465,14.713835,12.57922,5
7961,10.339899,14.680469,12.527596,5
7962,10.286885,14.729584,12.577215,5
7963,19.779924,23.890865,18.55113,5
7964,15.955135,9.078393,4.0235276,5
7965,14.388536,9.7398615,0.4441038,5
7966,15.971853,9.061949,4.0064054,5
7967,14.509668,9.566961,1.0849074,5
7968,4.2627673,19.624224,8.943209,3
7969,22.536615,13.393007,15.676206,5
7970,6.1242633,11.927209,17.989054,5
7971,1.3900363,8.316001,13.001184,5
7972,22.333952,13.596518,15.553187,5
7973,9.3657875,12.493214,9.985807,5
7974,10.307744,13.766218,12.015459,5
7975,9.683675,12.2007675,10.0456,5
7976,15.831746,11.002589,11.892529,5
7977,9.47467,12.310506,10.561051,5
7978,9.281029,11.869724,10.015073,5
7979,9.513971,12.392999,11.180749,5
7980,9.529487,12.410008,11.187335,5
7981,9.667337,12.548063,11.056844,5
7982,9.519493,12.403022,11.170619,5
7983,9.466884,12.308651,10.582838,5
7984,9.532818,12.4294405,11.108442,5
7985,11.576262,16.531517,6.760017,3
7986,9.505011,12.452942,10.81378,5
7987,9.510834,12.393177,11.175402,5
7988,9.679315,12.563882,11.056047,5
7989,9.507348,12.462802,10.820261,5
7990,9.512188,12.366659,11.196797,5
7991,9.472902,12.403794,10.829301,5
7992,9.680003,12.561951,11.074037,5
7993,9.504021,12.385591,11.210759,5
7994,9.513144,12.4615,10.826779,5
7995,9.512281,12.458819,10.845274,5
7996,9.482668,12.432488,10.880979,5
7997,9.501642,12.4005575,11.132439,5
7998,9.694948,12.565101,11.096572,5
7999,9.500265,12.4487095,10.814159,5
